timestamp,ro_reject_tds,ro_reject_temperature,ro_reject_level,ro_reject_flow,rainwater_tds,rainwater_temperature,rainwater_level,rainwater_flow,blend_ratio_ro,blend_ratio_rain,blended_tds,blended_temperature,blended_level,blended_flow,target_tds,use_case,is_optimal,anomaly_detected,tds_change_rate,predicted_tds_60s
2025-01-01T04:52:00,1376.57,29.47,85.95,2.322,73.52,27.64,78.47,2.833,0.95,0.05,1311.4,29.31,64.73,2.439,1000,floor_cleaning,0,0,-0.1128,1311.09
2025-01-01T04:54:00,1326.28,29.65,81.12,2.436,77.35,28.05,76.94,3.121,0.95,0.05,1263.8,29.31,65.04,2.402,2000,floor_cleaning,0,0,0.4802,1292.03
2025-01-01T04:56:00,1198.64,29.58,85.36,2.571,78.42,27.41,76.28,2.407,0.95,0.05,1142.6,29.28,68.27,2.592,1500,floor_cleaning,0,0,-0.321,1124.21
2025-01-01T04:58:00,1412.49,29.28,84.33,2.332,74.79,27.92,73.81,3.002,0.93,0.07,1318.8,29.3,64.12,2.215,1000,floor_cleaning,0,0,-0.017,1313.43
2025-01-01T05:00:00,1349.86,29.54,82.91,2.676,76.6,28.16,76.74,3.242,0.95,0.05,1286.2,29.57,65.68,2.533,2000,floor_cleaning,0,0,-0.1351,1280.24
2025-01-01T05:02:00,1241.21,30.06,83.51,2.559,70.91,26.24,73.27,3.013,0.95,0.05,1182.7,30.23,64.76,2.683,1500,floor_cleaning,0,0,0.1104,1191.72
2025-01-01T05:04:00,1339.47,29.9,83.59,2.315,82.91,27.58,72.81,3.009,0.95,0.05,1276.6,29.54,70.97,2.269,1500,floor_cleaning,0,0,0.363,1299.87
2025-01-01T05:06:00,1302.04,28.81,85.8,2.844,69.19,28.21,77.57,3.152,0.95,0.05,1240.4,28.72,63.16,2.934,1000,floor_cleaning,0,0,-0.0403,1230.94
2025-01-01T05:08:00,1440.27,29.11,82.43,2.644,78.23,27.38,77.53,2.934,0.95,0.05,1372.2,29.03,64.38,2.613,2000,floor_cleaning,0,0,-0.7107,1331.8
2025-01-01T05:10:00,1442.02,29.38,82.39,2.705,71.9,27.76,75.12,2.94,0.62,0.38,921.4,28.98,65.23,2.741,700,toilet,0,0,0.3421,941.59
2025-01-01T05:12:00,1297.13,29.63,85.05,2.353,71.06,27.65,73.23,3.394,0.95,0.05,1235.8,29.65,64.33,2.407,2000,floor_cleaning,0,0,0.4435,1265.86
2025-01-01T05:14:00,1414.07,28.4,81.78,2.185,69.72,27.43,79.96,3.086,0.63,0.37,916.7,28.12,61.56,2.499,700,toilet,0,0,-0.2902,896.82
2025-01-01T05:16:00,1278.24,29.76,80.92,2.376,77.46,28.03,78.37,3.152,0.36,0.64,509.7,28.81,64.42,2.812,400,toilet,0,0,0.306,529.6
2025-01-01T05:18:00,1410.54,28.46,82.71,2.442,74.85,27.62,80.55,3.35,0.33,0.67,515.6,28.28,68.76,3.427,400,toilet,0,0,0.0071,519.12
2025-01-01T05:20:00,1388.27,29.65,83.48,2.463,76.15,28.14,75.1,2.803,0.33,0.67,509.1,28.88,63.02,2.679,400,toilet,0,0,0.0121,510.71
2025-01-01T05:22:00,1394.26,28.68,79.38,2.183,75.07,27.43,76.23,3.039,0.95,0.05,1328.3,28.76,62.65,2.111,1500,floor_cleaning,1,0,-0.3053,1305.7
2025-01-01T05:24:00,1291.75,29.84,79.83,2.253,77.58,27.5,76.08,2.933,0.69,0.31,915.4,29.13,66.17,2.417,700,toilet,0,0,0.1184,917.35
2025-01-01T05:26:00,1399.47,28.34,81.14,2.253,79.02,29.08,74.3,3.067,0.94,0.06,1320.2,28.54,63.74,2.417,1000,floor_cleaning,0,0,0.267,1337.78
2025-01-01T05:28:00,1382.12,28.85,83.45,2.027,74.14,27.94,76.02,2.772,0.95,0.05,1316.7,28.87,65.16,2.071,1500,floor_cleaning,1,0,-0.2488,1300.81
2025-01-01T05:30:00,1419.62,29.09,83.2,2.484,72.16,27.7,76.7,3.312,0.93,0.07,1325.3,29.33,65.0,2.327,1000,floor_cleaning,0,0,-0.1965,1314.77
2025-01-01T05:32:00,1274.77,29.15,80.78,2.376,79.72,27.87,76.75,3.476,0.36,0.64,509.9,28.85,64.62,3.103,400,toilet,0,0,0.5455,538.68
2025-01-01T05:34:00,1327.43,28.48,79.1,2.555,81.01,28.08,78.72,3.208,0.95,0.05,1265.1,28.56,68.3,2.901,1000,floor_cleaning,0,0,-0.1036,1265.17
2025-01-01T05:36:00,1416.34,28.42,83.6,2.284,83.61,28.68,76.59,3.044,0.93,0.07,1323.1,28.86,68.45,2.338,1000,floor_cleaning,0,0,0.473,1355.48
2025-01-01T05:38:00,1273.59,28.28,79.34,2.36,77.93,27.45,78.66,2.67,0.36,0.64,508.4,27.29,64.7,2.361,400,toilet,0,0,0.237,518.78
2025-01-01T05:40:00,1283.27,28.58,83.0,2.216,88.39,28.81,75.04,2.722,0.35,0.65,506.6,28.1,68.74,2.612,400,toilet,0,0,-0.3125,486.05
2025-01-01T05:42:00,1394.55,28.18,80.46,2.711,74.04,28.73,75.06,3.323,0.95,0.05,3227.5,28.33,66.2,2.869,1500,unsuitable,0,1,0.3166,3246.23
2025-01-01T05:44:00,1473.78,28.38,81.55,2.386,85.53,27.18,79.4,3.126,0.31,0.69,515.9,27.7,63.72,2.798,400,toilet,0,0,0.1553,524.08
2025-01-01T05:46:00,1317.6,27.87,78.3,2.728,79.94,28.26,78.87,2.986,0.95,0.05,1255.7,27.85,67.27,2.73,1000,floor_cleaning,0,0,0.0776,1261.77
2025-01-01T05:48:00,1290.19,28.93,81.32,2.604,81.63,27.79,78.28,2.603,0.69,0.31,915.5,28.52,63.66,2.439,700,toilet,0,0,-0.1595,908.32
2025-01-01T05:50:00,1398.75,28.48,82.62,2.742,77.49,27.63,78.35,3.105,0.33,0.67,513.5,27.81,59.54,3.241,400,toilet,0,0,-0.0649,512.13
2025-01-01T05:52:00,1351.75,28.44,77.82,2.411,74.85,27.39,76.18,2.566,0.95,0.05,1287.9,28.24,63.41,2.283,1000,floor_cleaning,0,0,0.272,1306.09
2025-01-01T05:54:00,1261.47,28.19,81.26,2.516,86.14,29.06,80.02,3.227,0.95,0.05,1202.7,28.26,66.55,2.425,1000,floor_cleaning,0,0,-0.3016,1190.28
2025-01-01T05:56:00,1366.49,26.71,79.54,2.464,83.4,28.18,78.77,3.021,0.95,0.05,1302.3,26.54,62.17,2.324,1500,floor_cleaning,1,0,0.2365,1321.88
2025-01-01T05:58:00,1389.06,27.72,78.47,2.412,85.15,28.29,82.1,2.767,0.33,0.67,515.4,28.04,58.43,2.776,400,toilet,0,0,0.016,520.1
2025-01-01T06:00:00,1379.74,27.87,78.74,2.456,77.81,27.29,78.27,3.034,0.65,0.35,924.1,28.05,69.71,2.429,700,toilet,0,0,-0.0755,919.02
2025-01-01T06:02:00,1323.53,28.63,80.93,2.451,89.29,28.02,77.59,3.067,0.34,0.66,508.9,28.0,67.78,2.826,400,toilet,0,0,-0.3586,487.53
2025-01-01T06:04:00,1456.68,28.27,79.23,2.601,82.29,26.83,77.69,2.894,0.95,0.05,3273.86,28.29,64.23,2.423,2000,unsuitable,0,1,0.5089,3309.88
2025-01-01T06:06:00,1479.94,28.82,79.2,2.435,75.38,28.07,80.03,3.182,0.31,0.69,510.8,28.17,66.92,3.101,400,toilet,0,0,0.2016,524.05
2025-01-01T06:08:00,1339.04,27.77,75.78,2.739,85.94,27.28,77.97,3.095,0.95,0.05,2170.74,27.51,63.21,2.646,1500,construction,0,1,-0.2335,2151.84
2025-01-01T06:10:00,1321.04,27.79,77.17,2.774,77.37,28.0,78.66,2.852,0.95,0.05,1258.9,27.92,63.88,2.76,1000,floor_cleaning,0,0,-0.2576,1250.7
2025-01-01T06:12:00,1292.11,28.32,77.62,2.627,85.75,27.93,84.58,2.845,0.69,0.31,918.1,28.77,67.13,2.825,700,toilet,0,0,-0.2186,903.52
2025-01-01T06:14:00,1305.35,27.86,77.68,2.588,82.87,28.09,77.67,2.766,0.68,0.32,914.2,27.8,63.73,2.76,700,toilet,0,0,0.1463,915.6
2025-01-01T06:16:00,1350.68,27.1,77.5,2.578,83.84,28.92,77.39,2.929,0.66,0.34,920.0,27.66,65.02,2.552,700,toilet,0,0,0.4,938.67
2025-01-01T06:18:00,1372.84,27.67,76.84,2.56,78.61,27.77,75.54,3.103,0.65,0.35,919.9,28.29,63.79,2.879,700,toilet,0,0,-0.4495,892.29
2025-01-01T06:20:00,1344.05,29.16,78.72,2.54,75.49,28.26,78.68,3.267,0.66,0.34,912.7,29.34,65.38,2.803,700,toilet,0,0,0.1964,918.31
2025-01-01T06:22:00,1402.63,27.64,76.72,2.117,77.39,29.69,82.4,3.112,0.63,0.37,912.3,28.81,66.3,2.3,700,toilet,0,0,0.5145,951.48
2025-01-01T06:24:00,1470.96,27.77,74.51,2.631,78.19,27.99,76.8,3.1,0.6,0.4,913.9,27.7,64.05,2.671,700,toilet,0,0,-0.2731,893.98
2025-01-01T06:26:00,1302.99,27.79,75.37,2.667,84.46,27.27,80.48,3.053,0.95,0.05,1242.1,27.54,67.93,2.671,2000,floor_cleaning,0,0,-0.2382,1232.66
2025-01-01T06:28:00,1234.53,27.39,74.81,2.497,84.0,28.41,79.85,3.501,0.95,0.05,1177.0,27.81,63.27,2.6,1000,floor_cleaning,0,0,-1.1812,1108.4
2025-01-01T06:30:00,1349.16,26.99,75.11,2.681,74.15,29.73,81.66,3.089,0.95,0.05,1285.4,27.69,65.97,2.48,1500,floor_cleaning,0,0,0.18,1302.19
2025-01-01T06:32:00,1381.8,26.38,76.2,2.475,79.62,26.67,76.16,2.88,0.64,0.36,913.0,26.78,57.05,2.542,700,toilet,0,0,-0.0488,911.73
2025-01-01T06:34:00,1356.82,27.04,75.49,2.322,83.32,27.19,76.19,2.919,0.95,0.05,1293.1,27.2,65.59,2.499,1000,floor_cleaning,0,0,0.0916,1300.48
2025-01-01T06:36:00,1301.25,26.99,77.57,2.637,80.03,27.32,77.98,3.181,0.69,0.31,922.7,26.7,64.54,2.684,700,toilet,0,0,0.0211,922.26
2025-01-01T06:38:00,1284.69,27.6,73.9,2.316,87.84,28.16,76.98,2.98,0.69,0.31,913.7,27.52,68.9,2.425,700,toilet,0,0,-0.749,878.88
2025-01-01T06:40:00,1364.75,26.94,72.3,2.23,86.02,27.86,74.04,2.774,0.65,0.35,917.2,27.51,64.08,2.347,700,toilet,0,0,0.3866,949.43
2025-01-01T06:42:00,1327.68,26.51,72.65,2.484,83.8,28.15,82.73,2.751,0.34,0.66,982.1,28.02,61.58,2.699,400,toilet,0,1,-0.5317,955.51
2025-01-01T06:44:00,1319.13,27.3,75.79,2.19,77.17,27.48,79.63,3.26,0.35,0.65,511.9,27.11,68.45,2.964,400,toilet,0,0,0.0823,511.09
2025-01-01T06:46:00,1411.52,25.73,73.39,2.724,86.57,27.44,77.48,3.563,0.63,0.37,921.3,26.5,61.99,3.054,700,toilet,0,0,-0.3962,909.35
2025-01-01T06:48:00,1291.47,27.15,75.73,2.388,81.72,27.52,81.27,3.136,0.95,0.05,1231.0,27.33,64.61,2.334,2000,floor_cleaning,0,0,0.1101,1234.05
2025-01-01T06:50:00,1286.49,26.77,74.17,2.579,86.75,28.84,81.61,2.913,0.95,0.05,1226.5,27.16,62.24,2.781,1500,floor_cleaning,0,0,-0.2197,1216.44
2025-01-01T06:52:00,1322.61,26.92,75.13,2.56,83.13,28.96,78.13,2.946,0.35,0.65,516.9,28.03,65.09,2.995,400,toilet,0,0,-0.0733,503.46
2025-01-01T06:54:00,1313.34,26.87,71.98,2.108,82.05,26.75,80.19,2.904,0.35,0.65,513.0,26.81,66.04,2.487,400,toilet,0,0,-0.1836,495.74
2025-01-01T06:56:00,1412.83,27.21,75.1,3.01,91.54,27.7,81.21,3.179,0.95,0.05,1346.8,27.3,61.05,2.909,1500,floor_cleaning,1,0,-0.1481,1336.61
2025-01-01T06:58:00,1249.5,27.12,73.86,2.127,81.47,26.64,78.83,3.372,0.95,0.05,1191.1,27.14,59.97,2.244,2000,floor_cleaning,0,0,0.2384,1210.75
2025-01-01T07:00:00,1352.26,25.25,74.32,2.383,87.02,28.13,77.38,2.951,0.95,0.05,1289.0,25.17,59.46,2.338,1500,floor_cleaning,0,0,0.0311,1285.18
2025-01-01T07:02:00,1387.6,26.23,71.08,2.174,89.62,27.79,78.84,2.812,0.95,0.05,3065.21,26.34,61.38,2.29,1000,unsuitable,0,1,-0.4624,3037.87
2025-01-01T07:04:00,1432.54,27.03,74.76,2.904,77.05,28.21,79.28,3.247,0.32,0.68,510.8,27.97,66.43,3.123,400,toilet,0,0,-0.5056,486.69
2025-01-01T07:06:00,1269.56,26.06,71.84,2.411,89.21,28.55,83.12,3.042,0.7,0.3,915.5,26.76,62.11,2.643,700,toilet,0,0,0.0946,921.51
2025-01-01T07:08:00,1319.78,26.59,70.59,2.664,77.01,28.59,78.89,2.838,0.95,0.05,1257.6,26.96,66.24,2.567,1500,floor_cleaning,0,0,-0.1445,1254.41
2025-01-01T07:10:00,1439.32,26.27,69.25,2.457,88.85,28.19,82.33,3.462,0.61,0.39,912.6,26.89,61.35,2.994,700,toilet,0,0,0.5182,944.78
2025-01-01T07:12:00,1341.88,26.17,72.93,2.348,84.42,27.76,79.63,3.434,0.95,0.05,1279.0,26.19,59.65,2.588,1000,floor_cleaning,0,0,-0.3578,1254.14
2025-01-01T07:14:00,1349.85,25.99,72.56,2.311,81.02,29.94,80.14,3.449,0.95,0.05,1286.4,26.07,59.85,2.305,2000,floor_cleaning,0,0,0.0848,1292.63
2025-01-01T07:16:00,1415.87,26.1,71.39,2.381,82.89,26.64,79.33,3.13,0.62,0.38,909.3,26.49,57.2,2.507,700,toilet,0,0,-0.2593,890.37
2025-01-01T07:18:00,1260.95,25.1,66.39,2.488,89.59,27.66,80.18,2.919,0.7,0.3,909.5,25.49,60.4,2.423,700,toilet,0,0,-0.2201,891.95
2025-01-01T07:20:00,1384.63,25.89,69.91,2.616,82.28,27.17,79.05,3.261,0.95,0.05,1319.5,25.34,59.19,2.917,1000,floor_cleaning,0,0,-0.2106,1304.86
2025-01-01T07:22:00,1305.49,26.21,72.72,2.134,89.64,27.24,82.1,2.883,0.34,0.66,503.0,26.92,55.96,2.47,400,toilet,0,0,0.5676,541.6
2025-01-01T07:24:00,1228.41,25.99,68.81,2.614,93.37,28.1,80.87,3.122,0.95,0.05,1171.7,26.78,56.47,2.803,1500,floor_cleaning,0,0,0.468,1200.65
2025-01-01T07:26:00,1354.75,25.2,72.96,2.473,86.93,27.36,80.33,3.046,0.65,0.35,911.0,25.56,60.92,2.617,700,toilet,0,0,-0.3198,887.15
2025-01-01T07:28:00,1220.29,26.68,68.87,2.537,86.96,28.22,81.97,3.019,0.95,0.05,1163.6,26.57,57.66,2.563,2000,floor_cleaning,0,0,0.4614,1189.81
2025-01-01T07:30:00,1356.17,25.37,70.13,2.686,92.69,27.56,81.78,2.955,0.95,0.05,1293.0,25.07,60.1,2.632,1000,floor_cleaning,0,0,0.3481,1313.75
2025-01-01T07:32:00,1331.95,25.53,70.74,2.298,88.89,27.73,81.54,2.984,0.34,0.66,511.5,27.12,62.51,2.729,400,toilet,0,0,-0.0671,510.22
2025-01-01T07:34:00,1302.24,25.65,68.29,2.794,85.74,27.61,79.52,2.908,0.95,0.05,1241.4,25.46,60.32,3.018,1500,floor_cleaning,0,0,0.126,1256.27
2025-01-01T07:36:00,1385.34,25.8,69.46,2.644,81.26,27.06,75.45,3.251,0.95,0.05,1320.1,25.97,61.07,2.744,2000,floor_cleaning,0,0,0.1236,1328.73
2025-01-01T07:38:00,1368.23,25.39,67.74,2.452,82.69,28.27,80.62,3.147,0.95,0.05,1304.0,26.21,61.19,2.491,1000,floor_cleaning,0,0,0.3014,1326.26
2025-01-01T07:40:00,1198.0,25.75,67.71,2.422,84.69,26.44,78.31,2.791,0.95,0.05,1142.3,26.31,61.4,2.609,1000,floor_cleaning,1,0,-0.4171,1112.48
2025-01-01T07:42:00,1387.92,25.44,67.65,2.75,79.03,27.91,80.04,2.871,0.95,0.05,1322.5,25.35,59.47,2.978,1500,floor_cleaning,1,0,-0.1914,1314.3
2025-01-01T07:44:00,1365.88,25.98,64.63,2.603,84.61,27.01,75.56,3.236,0.65,0.35,917.4,26.3,59.02,2.902,700,toilet,0,0,-0.0625,907.87
2025-01-01T07:46:00,1359.9,25.85,64.92,2.582,90.35,27.5,80.42,2.817,0.65,0.35,915.6,25.9,54.7,2.685,700,toilet,0,0,-0.1011,910.19
2025-01-01T07:48:00,1318.38,25.51,67.67,2.32,86.33,26.68,80.96,3.591,0.95,0.05,1256.8,25.41,56.5,2.209,1000,floor_cleaning,0,0,0.1979,1261.34
2025-01-01T07:50:00,1330.72,25.36,65.72,2.695,78.59,27.48,79.75,3.261,0.95,0.05,1268.1,25.32,60.08,2.684,1500,floor_cleaning,0,0,-0.2224,1254.95
2025-01-01T07:52:00,1337.34,25.48,66.37,2.783,84.18,27.76,75.82,3.11,0.95,0.05,1274.7,25.33,59.34,3.029,1500,floor_cleaning,0,0,-0.0601,1276.14
2025-01-01T07:54:00,1325.39,26.11,66.16,2.663,80.04,28.28,79.21,3.238,0.95,0.05,1263.1,25.97,58.68,2.725,1500,floor_cleaning,0,0,0.0559,1271.88
2025-01-01T07:56:00,1250.01,25.19,63.63,2.549,86.51,27.23,80.1,2.83,0.95,0.05,1191.8,24.94,55.91,2.445,1000,floor_cleaning,0,0,-0.0857,1195.03
2025-01-01T07:58:00,1386.43,24.48,65.38,2.49,82.59,27.47,81.58,3.341,0.64,0.36,917.0,25.96,59.68,2.579,700,toilet,0,0,0.2419,934.76
2025-01-01T08:00:00,1405.42,24.97,63.1,2.318,81.06,27.71,81.24,2.965,0.95,0.05,2994.74,24.81,57.99,2.12,1500,construction,0,1,-0.3475,2976.02
2025-01-01T08:02:00,1201.04,25.26,63.99,2.537,85.36,27.04,77.26,2.784,0.95,0.05,1145.3,25.91,62.13,2.441,1500,floor_cleaning,0,0,-0.1141,1151.19
2025-01-01T08:04:00,1369.61,25.25,65.37,2.653,85.07,26.56,78.87,3.356,0.95,0.05,1305.4,25.7,57.25,2.746,1000,floor_cleaning,0,0,0.3999,1328.23
2025-01-01T08:06:00,1358.29,24.66,61.01,2.204,78.48,26.57,79.9,2.948,0.95,0.05,1294.3,24.89,53.58,2.108,1000,floor_cleaning,0,0,-0.1114,1280.36
2025-01-01T08:08:00,1361.07,24.92,64.92,2.354,89.55,27.41,79.41,3.054,0.33,0.67,509.2,26.59,56.92,2.799,400,toilet,0,0,0.2219,526.59
2025-01-01T08:10:00,1240.92,25.04,65.74,2.859,89.19,28.25,82.89,2.968,0.95,0.05,1183.3,24.61,54.03,2.847,2000,floor_cleaning,0,0,-0.1531,1166.87
2025-01-01T08:12:00,1356.42,25.4,61.5,2.676,83.14,26.05,83.72,3.131,0.65,0.35,910.8,25.75,53.44,2.986,700,toilet,0,0,-0.5789,874.03
2025-01-01T08:14:00,1233.53,25.26,61.58,2.224,83.15,27.78,79.53,3.16,0.72,0.28,911.4,26.37,57.8,2.424,700,toilet,0,0,0.2348,926.51
2025-01-01T08:16:00,1301.72,25.52,62.99,2.482,77.71,27.59,85.31,3.137,0.95,0.05,1240.5,26.0,56.45,2.438,2000,floor_cleaning,0,0,-0.2964,1218.49
2025-01-01T08:18:00,1281.37,25.29,61.58,2.524,90.65,27.89,81.14,2.743,0.35,0.65,507.4,27.17,60.16,2.535,400,toilet,0,0,-0.122,503.72
2025-01-01T08:20:00,1370.28,24.97,60.81,2.54,88.07,26.49,81.61,3.146,0.64,0.36,908.7,25.2,55.4,2.96,700,toilet,0,0,-0.1161,896.94
2025-01-01T08:22:00,1404.42,25.63,61.71,2.342,87.16,28.12,77.58,2.694,0.95,0.05,1338.6,26.14,56.41,2.524,1500,floor_cleaning,1,0,-0.0532,1337.28
2025-01-01T08:24:00,1412.67,25.91,62.09,2.256,86.02,26.97,78.78,2.879,0.95,0.05,1346.3,26.12,61.36,2.423,1500,floor_cleaning,1,0,-0.3408,1317.39
2025-01-01T08:26:00,1334.75,25.82,62.43,2.814,89.26,27.42,80.13,3.08,0.34,0.66,512.7,27.08,57.34,3.104,400,toilet,0,0,-0.3227,497.9
2025-01-01T08:28:00,1286.63,25.15,60.65,2.281,84.43,26.61,80.01,2.682,0.35,0.65,505.2,25.85,56.92,2.473,400,toilet,0,0,-0.377,480.33
2025-01-01T08:30:00,1409.77,24.42,62.64,2.614,88.87,27.34,83.78,3.135,0.93,0.07,1317.3,24.06,58.92,2.808,1000,floor_cleaning,0,0,0.4583,1340.23
2025-01-01T08:32:00,1285.7,24.61,62.31,2.421,86.32,27.06,83.09,3.01,0.95,0.05,1225.7,24.91,57.46,2.44,2000,floor_cleaning,0,0,-0.482,1199.37
2025-01-01T08:34:00,1399.49,25.24,60.05,2.612,94.14,27.13,81.03,2.852,0.32,0.68,511.9,26.18,63.15,2.591,400,toilet,0,0,-0.3678,491.36
2025-01-01T08:36:00,1284.05,25.25,61.91,2.686,84.65,27.15,82.25,3.253,0.35,0.65,504.4,26.66,57.01,2.919,400,toilet,0,0,0.0237,501.68
2025-01-01T08:38:00,1220.56,25.43,61.35,2.679,78.21,27.32,81.62,3.084,0.95,0.05,1163.4,25.06,54.09,2.857,1500,floor_cleaning,0,0,-0.1682,1158.29
2025-01-01T08:40:00,1201.98,25.34,59.25,2.508,87.63,26.89,78.93,3.441,0.95,0.05,1146.3,25.37,52.97,2.516,2000,floor_cleaning,0,0,-0.6267,1112.84
2025-01-01T08:42:00,1225.06,25.29,58.12,2.517,85.78,27.45,80.19,3.235,0.73,0.27,917.5,25.64,56.6,2.94,700,toilet,0,0,-0.0262,911.81
2025-01-01T08:44:00,1222.39,25.16,58.2,2.643,84.4,26.12,80.89,2.69,0.73,0.27,915.1,25.53,56.83,2.499,700,toilet,0,0,-0.1569,907.64
2025-01-01T08:46:00,1259.74,24.89,56.29,2.828,90.86,27.04,81.58,3.036,0.95,0.05,1201.3,25.44,54.05,2.961,2000,floor_cleaning,0,0,-0.0888,1196.41
2025-01-01T08:48:00,1323.65,24.96,58.41,2.267,93.1,26.07,79.44,3.3,0.67,0.33,917.6,25.04,57.57,2.65,700,toilet,0,0,-0.0721,913.14
2025-01-01T08:50:00,1414.0,25.1,59.75,2.575,85.37,27.25,74.85,3.496,0.95,0.05,1347.6,25.23,58.19,2.709,1500,floor_cleaning,1,0,0.0462,1353.5
2025-01-01T08:52:00,1222.63,25.61,58.95,2.598,91.85,26.13,76.93,3.032,0.73,0.27,917.3,25.57,53.41,2.718,700,toilet,0,0,0.1568,924.46
2025-01-01T08:54:00,1258.36,23.95,57.88,2.573,91.4,27.47,78.26,2.475,0.36,0.64,511.5,26.65,54.52,2.28,400,toilet,0,0,0.1982,522.26
2025-01-01T08:56:00,1226.53,24.65,57.02,2.516,87.22,27.04,76.04,2.797,0.95,0.05,1169.6,24.73,58.45,2.454,2000,floor_cleaning,0,0,0.2754,1183.08
2025-01-01T08:58:00,1249.96,24.82,57.95,2.617,97.85,26.29,79.48,3.064,0.95,0.05,1192.4,25.0,51.15,2.48,1500,floor_cleaning,0,0,-0.4915,1161.27
2025-01-01T09:00:00,1329.94,25.41,58.51,2.356,100.0,26.84,78.42,2.77,0.95,0.05,1268.4,25.83,55.36,2.404,1500,floor_cleaning,0,0,0.5357,1301.75
2025-01-01T09:02:00,1217.95,24.3,56.11,2.522,82.63,27.04,80.22,2.827,0.38,0.62,514.0,26.03,56.08,2.614,400,toilet,0,0,0.1763,531.86
2025-01-01T09:04:00,1280.45,24.37,56.97,2.516,85.73,26.1,78.54,3.208,0.69,0.31,910.1,24.7,53.47,2.559,700,toilet,0,0,-0.087,893.06
2025-01-01T09:06:00,1161.1,24.73,57.09,2.258,87.81,27.05,82.17,2.286,0.95,0.05,1107.4,24.94,53.21,2.082,2000,floor_cleaning,0,0,0.2698,1117.79
2025-01-01T09:08:00,1259.62,24.46,56.18,2.387,90.72,27.26,77.79,3.258,0.36,0.64,511.5,26.28,53.98,3.014,400,toilet,0,0,0.0911,521.74
2025-01-01T09:10:00,1234.27,25.34,56.47,2.549,90.38,25.55,83.91,2.78,0.95,0.05,1177.1,25.11,54.08,2.482,2000,floor_cleaning,0,0,-0.044,1174.49
2025-01-01T09:12:00,1325.11,24.08,55.19,2.485,90.98,26.05,78.26,2.686,0.34,0.66,510.6,24.92,48.88,2.707,400,toilet,0,0,0.1251,512.1
2025-01-01T09:14:00,1298.67,24.75,56.1,2.81,90.58,27.24,77.81,2.954,0.95,0.05,1238.3,24.49,55.26,2.792,2000,floor_cleaning,0,0,-0.1549,1226.97
2025-01-01T09:16:00,1311.84,24.75,55.38,2.704,91.34,26.75,77.65,3.559,0.95,0.05,1250.8,25.24,50.68,2.558,2000,floor_cleaning,0,0,-0.2094,1244.53
2025-01-01T09:18:00,1236.98,25.14,53.38,2.715,88.83,25.91,79.96,3.118,0.37,0.63,513.6,25.65,53.63,2.867,400,toilet,0,0,-0.1626,495.29
2025-01-01T09:20:00,1208.87,25.29,53.33,2.431,89.78,27.01,75.97,3.237,0.95,0.05,1152.9,25.69,52.11,2.313,1000,floor_cleaning,0,0,0.5061,1181.82
2025-01-01T09:22:00,1366.63,24.61,52.58,2.367,90.17,26.45,74.31,3.043,0.64,0.36,907.1,25.46,50.69,2.788,700,toilet,0,0,0.0885,913.79
2025-01-01T09:24:00,1300.34,24.91,56.7,2.516,98.66,26.25,77.64,3.151,0.95,0.05,1240.3,24.11,53.16,2.637,2000,floor_cleaning,0,0,-0.1225,1234.09
2025-01-01T09:26:00,1306.69,25.92,54.98,2.253,91.03,25.96,78.98,2.942,0.34,0.66,504.4,25.78,49.54,2.759,400,toilet,0,0,0.2058,517.01
2025-01-01T09:28:00,1202.02,24.87,53.47,2.399,87.15,26.35,75.76,3.059,0.95,0.05,1146.3,24.67,53.51,2.434,1000,floor_cleaning,1,0,-0.2859,1124.7
2025-01-01T09:30:00,1270.11,23.84,52.59,2.356,82.75,26.26,74.72,2.556,0.7,0.3,913.9,24.37,53.5,2.399,700,toilet,0,0,0.0641,914.82
2025-01-01T09:32:00,1073.53,25.12,54.43,2.304,88.98,25.5,77.94,3.293,0.95,0.05,1637.83,25.25,53.44,2.348,2000,irrigation,0,1,0.5731,1679.01
2025-01-01T09:34:00,1280.62,25.1,54.47,2.159,87.57,26.08,80.85,2.785,0.95,0.05,1221.0,25.52,49.36,2.118,2000,floor_cleaning,0,0,0.2385,1243.05
2025-01-01T09:36:00,1186.89,25.74,51.51,2.526,93.95,26.02,78.02,3.33,0.75,0.25,913.7,25.37,48.2,2.561,700,toilet,0,0,0.1948,916.38
2025-01-01T09:38:00,1290.39,25.57,53.5,2.387,96.67,26.15,75.6,2.603,0.95,0.05,1230.7,25.98,49.48,2.381,1000,floor_cleaning,0,0,0.2923,1256.75
2025-01-01T09:40:00,1253.23,25.44,52.81,2.83,90.64,25.93,77.83,3.065,0.95,0.05,1195.1,25.76,51.91,2.847,1500,floor_cleaning,0,0,-0.1245,1187.4
2025-01-01T09:42:00,1254.09,24.61,50.81,2.445,93.89,26.11,81.85,3.311,0.36,0.64,949.96,25.99,54.95,2.847,400,toilet,0,1,-0.5942,916.38
2025-01-01T09:44:00,1280.15,24.97,54.1,2.866,84.87,26.07,74.79,3.108,0.95,0.05,1220.4,24.78,49.31,3.016,2000,floor_cleaning,0,0,-0.1862,1209.54
2025-01-01T09:46:00,1242.3,25.05,53.22,2.516,91.35,25.33,77.93,3.129,0.95,0.05,2869.45,25.25,53.3,2.499,2000,construction,0,1,0.3178,2888.82
